device_id,event_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model
-3824952646670577934,11576,2016-05-02 12:46:17,75.944046,22.76099,Indore,MadhyaPradesh,M,16,M22-,vivo,Xplay
-3819861373551930879,73812,2016-05-02 07:40:43,79.628899,24.97999,Chhatarpur,MadhyaPradesh,M,30,M29-31,Coolpad,5891Q
-3817812123829175353,14244,2016-05-07 13:42:37,75.877243,22.788233,Indore,MadhyaPradesh,M,28,M27-28,Huawei,Ascend P7
-3785940305920065189,12416,2016-05-06 12:16:21,75.907753,22.788149,Indore,MadhyaPradesh,F,25,F24-26,Meizu,MX2
-3784491135807711694,13885,2016-05-05 13:19:29,75.933929,22.766956,Indore,MadhyaPradesh,M,20,M22-,Meizu,MX3
-3768251199300267678,14690,2016-05-03 14:25:05,75.907295,22.813793,Indore,MadhyaPradesh,F,42,F33-42,OPPO,R821T
-3763184613455819474,52123,2016-05-04 17:20:54,78.03347,26.531431,Morena,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy A5
-3743242289636299001,10997,2016-05-06 11:55:21,75.955864,22.784557,Indore,MadhyaPradesh,M,21,M22-,Samsung,Galaxy S6
-3736585033506401794,14260,2016-05-07 13:51:14,75.948044,22.739647,Indore,MadhyaPradesh,F,25,F24-26,Huawei,荣耀畅玩4
-3736318048665692053,12078,2016-05-04 12:43:53,75.875473,22.787683,Indore,MadhyaPradesh,M,29,M29-31,Huawei,荣耀3X畅玩版
-3706487395008474074,334064,2016-05-04 10:01:30,79.005051,29.304537,Kashipur,Uttaranchal,F,37,F33-42,Xiaomi,S5.1
-3703318188866168203,42756,2016-05-07 11:08:02,79.979973,23.211931,JabalpurCantonment,MadhyaPradesh,M,47,M39+,Coolpad,F2
-3702564922673601874,13298,2016-05-03 12:54:13,75.956604,22.745392,Indore,MadhyaPradesh,F,37,F33-42,Samsung,Galaxy Ace Plus
-3701648436930826217,201652,2016-05-05 12:31:18,79.471916,23.919508,Damoh,MadhyaPradesh,M,27,M27-28,Huawei,Y516
-3699580530341630333,40384,2016-05-04 10:34:01,76.38176,21.880159,Khandwa,MadhyaPradesh,M,18,M22-,Huawei,荣耀3C
-3694392151564488330,507962,2016-05-07 10:31:41,73.999542,15.334502,Madgaon,Goa,M,26,M23-26,Xiaomi,MI 3
-3682221349122900572,475135,2016-05-03 23:15:24,75.219177,33.792259,Anantnag,JammuandKashmir,F,26,F24-26,Huawei,Ascend P7
-3680792582266044240,97011,2016-05-04 12:23:06,93.763634,25.952669,Dimapur,Nagaland,F,41,F33-42,Samsung,Galaxy Note 3
-3680427089614970594,11883,2016-05-04 12:24:07,75.938263,22.787382,Indore,MadhyaPradesh,M,59,M39+,Coolpad,7296
-3676608890733516359,319415,2016-05-05 20:51:52,80.228683,21.893423,Balaghat,MadhyaPradesh,M,32,M32-38,HTC,One
-3672902382038282280,53113,2016-05-02 18:01:19,79.633514,24.932356,Chhatarpur,MadhyaPradesh,M,28,M27-28,Samsung,Galaxy Note 3
-3669308178838785015,1385951,2016-05-03 10:07:29,94.187279,25.682781,Kohima,Nagaland,M,21,M22-,Huawei,荣耀3X畅玩版
-3665484453369564072,117839,2016-05-01 22:40:58,77.841972,23.590416,Vidisha,MadhyaPradesh,F,21,F23-,Huawei,Ascend P8
-3661291789598053000,350109,2016-05-03 13:26:00,78.334969,30.198776,Rishikesh,Uttaranchal,M,21,M22-,纽曼,纽扣
-3656436986870079984,40446,2016-05-04 10:40:57,77.814919,24.614391,Ashoknagar,MadhyaPradesh,M,35,M32-38,Huawei,荣耀3C
-3656390190037550559,2355645,2016-05-01 22:52:29,77.988525,21.934912,Betul,MadhyaPradesh,M,34,M32-38,Huawei,荣耀6
-3653752383579834006,1062406,2016-05-03 11:31:20,78.894272,24.811535,Tikamgarh,MadhyaPradesh,M,21,M22-,Samsung,Galaxy Note 3
-3652230360588196698,352034,2016-05-07 14:02:38,80.928268,24.595659,Satna,MadhyaPradesh,M,27,M27-28,Xiaomi,红米note
-3652019071811563580,102559,2016-05-07 14:15:37,76.398766,21.88413,Khandwa,MadhyaPradesh,F,25,F24-26,Xiaomi,MI 3
-3646489818580193329,527988,2016-05-04 21:22:09,78.289047,22.102894,Sarni,MadhyaPradesh,F,34,F33-42,HTC,Desire 626
-3639694101241651600,10117,2016-05-01 11:11:24,75.939545,22.769171,Indore,MadhyaPradesh,M,29,M29-31,Huawei,荣耀3C
-3638695158282962044,1029835,2016-05-01 06:34:48,78.343887,30.160397,Rishikesh,Uttaranchal,M,28,M27-28,Huawei,荣耀3C
-3635372051301477706,898755,2016-05-04 10:05:51,75.475922,23.548063,Nagda,MadhyaPradesh,M,20,M22-,Huawei,荣耀畅玩5X
-3633763040115737994,145615,2016-05-01 21:14:51,77.45269,23.307129,Bhopal,MadhyaPradesh,F,31,F29-32,Samsung,Galaxy Note 2
-3632292752847425470,237620,2016-05-04 22:18:55,83.48336,21.963572,Raigarh,Chhattisgarh,M,25,M23-26,Huawei,Mate 8
-3629206772488029374,14113,2016-05-06 13:13:07,75.954758,22.807304,Indore,MadhyaPradesh,M,28,M27-28,Huawei,P8 Lite
-3627235437304631965,306974,2016-05-07 12:47:50,81.598694,20.72518,Dhamtari,Chhattisgarh,M,43,M39+,Xiaomi,MI 2S
-3626943909343216844,64332,2016-05-04 01:25:21,76.145988,23.021252,Dewas,MadhyaPradesh,M,36,M32-38,Xiaomi,红米2
-3614795535145798228,58491,2016-05-02 21:02:48,79.601128,29.270058,Haldwani,Uttaranchal,M,25,M23-26,Coolpad,大神F1
-3603228388943212550,53596,2016-05-03 18:11:24,94.13166,25.687197,Kohima,Nagaland,F,26,F24-26,青橙,N1-Y
-3603109123597117163,94370,2016-05-07 16:32:02,77.415741,23.291883,Bhopal,MadhyaPradesh,F,26,F24-26,vivo,X5SL
-3590908039090302414,13849,2016-05-05 13:33:56,75.876305,22.765371,Indore,MadhyaPradesh,M,24,M23-26,Samsung,Galaxy On7
-3584748071538324120,2033229,2016-05-05 20:50:24,78.061119,26.566294,Morena,MadhyaPradesh,M,30,M29-31,Huawei,荣耀畅玩4C
-3582649976282748124,1131952,2016-05-03 00:22:16,94.320381,26.147619,Wokha,Nagaland,F,20,F23-,Huawei,Mate 7
-3581812567249171388,117838,2016-05-01 22:44:09,78.502548,25.692516,Datia,MadhyaPradesh,F,22,F23-,Huawei,荣耀3C畅玩版
-3580604989517429443,177782,2016-05-04 14:00:57,81.369949,21.22611,Durg,Chhattisgarh,M,32,M32-38,OPPO,R8205
-3577387923657080992,10540,2016-05-04 11:09:37,75.915283,22.764736,Indore,MadhyaPradesh,M,19,M22-,vivo,S7I
-3573972454824588896,93779,2016-05-03 11:06:01,75.217659,33.801228,Anantnag,JammuandKashmir,F,22,F23-,Xiaomi,红米
-3561890522630091026,11710,2016-05-03 12:29:14,75.906853,22.731018,Indore,MadhyaPradesh,M,24,M23-26,Coolpad,大神F1
-3559545904422437518,13856,2016-05-05 13:15:58,75.905037,22.782331,Indore,MadhyaPradesh,M,26,M23-26,Huawei,Sonic+
-3558438994006877936,2971335,2016-05-04 11:19:15,78.906891,24.787106,Tikamgarh,MadhyaPradesh,M,31,M29-31,Xiaomi,红米3
-3553257224141696954,267371,2016-05-05 00:17:54,81.925377,24.462578,Sidhi,MadhyaPradesh,F,35,F33-42,Coolpad,F2
-3552425147567989044,62016,2016-05-07 22:12:41,78.519524,26.511017,Gohad,MadhyaPradesh,M,49,M39+,Samsung,A388t
-3551085278243309338,660229,2016-05-01 11:38:15,75.323128,22.670408,Dhar,MadhyaPradesh,M,26,M23-26,Meizu,MX2
-3550426013242077803,1868275,2016-05-07 02:09:07,78.52211,26.521572,Gohad,MadhyaPradesh,F,21,F23-,Samsung,Galaxy S3 Mini
-3546759454460240585,1980453,2016-05-03 22:35:00,75.150024,33.007179,Udhampur,JammuandKashmir,M,19,M22-,OPPO,R8205
-3536757164410870802,14191,2016-05-07 13:21:43,75.888832,22.742977,Indore,MadhyaPradesh,M,27,M27-28,Xiaomi,MI 3
-3533070118961704584,12296,2016-05-05 12:07:36,75.873207,22.818933,Indore,MadhyaPradesh,F,30,F29-32,vivo,Y11
-3532244909584794604,2194237,2016-05-04 20:34:24,78.763329,23.868673,Sagar,MadhyaPradesh,F,28,F27-28,vivo,X5Max+
-3529464420502905498,14549,2016-05-02 14:54:09,75.887833,22.794353,Indore,MadhyaPradesh,M,26,M23-26,Samsung,Galaxy Note 2
-3517610021607689092,79153,2016-05-04 10:59:46,80.255829,29.657707,Pithoragarh,Uttaranchal,F,36,F33-42,vivo,Y13
-3517405363738086263,79294,2016-05-04 11:30:48,75.130386,23.727055,Jaora,MadhyaPradesh,F,24,F24-26,Samsung,A789
-3516539063838213993,179640,2016-05-01 16:10:54,81.599426,21.250677,Charoda,Chhattisgarh,M,29,M29-31,Samsung,A850
-3515778814011597583,40571,2016-05-05 10:50:14,75.108734,23.432964,Ratlam,MadhyaPradesh,M,21,M22-,vivo,Y15
-3515495639720438586,803578,2016-05-06 22:51:27,94.144188,25.697201,Kohima,Nagaland,M,34,M32-38,Xiaomi,MI 2A
-3514045779757843204,26276,2016-05-02 22:35:58,73.825768,15.464562,Mormugao,Goa,F,27,F27-28,Samsung,Galaxy Note 3
-3507298760041145746,24065,2016-05-06 20:41:44,75.877243,22.761059,Indore,MadhyaPradesh,F,27,F27-28,Samsung,Galaxy Trend 3
-3506492913280937311,13274,2016-05-03 13:45:17,75.93811,22.804182,Indore,MadhyaPradesh,F,37,F33-42,Huawei,荣耀6 Plus
-3506084948687738336,1195863,2016-05-05 07:18:41,83.211456,23.198792,Ambikapur,Chhattisgarh,M,36,M32-38,Coolpad,8190Q
-3504823037807276980,161418,2016-05-07 00:21:13,77.799072,22.631975,Itarsi,MadhyaPradesh,M,36,M32-38,Xiaomi,MI 2S
-3503320579694734542,2838565,2016-05-01 21:37:54,77.894623,23.613289,Vidisha,MadhyaPradesh,M,27,M27-28,Xiaomi,红米note
-3480300224289263246,45932,2016-05-05 12:55:48,93.744408,25.982609,Dimapur,Nagaland,F,47,F43+,Coolpad,7295
-3477423313185184484,1225842,2016-05-04 11:51:53,78.424698,25.92382,Dabra,MadhyaPradesh,F,21,F23-,vivo,Y23L
-3475527250846401823,195472,2016-05-06 07:16:06,77.930923,21.942089,Betul,MadhyaPradesh,M,22,M22-,糯米,3S
-3473826755810381283,580160,2016-05-01 15:09:38,93.782135,26.010798,Dimapur,Nagaland,M,27,M27-28,Coolpad,9976A
-3469371925484182921,32778,2016-05-02 05:19:14,94.314575,26.185858,Wokha,Nagaland,M,27,M27-28,OPPO,R3
-3463690163217422322,10201,2016-05-02 11:38:13,75.947784,22.772814,Indore,MadhyaPradesh,F,32,F29-32,Huawei,Ascend P7
-3461311879166884995,166801,2016-05-03 22:54:03,81.646439,21.290295,Raipur,Chhattisgarh,F,35,F33-42,Xiaomi,MI 3
-3459436035291664712,334087,2016-05-06 00:02:06,94.203613,25.757864,Kohima,Nagaland,M,47,M39+,Samsung,Galaxy K Zoom
-3458451883292730142,14778,2016-05-03 14:47:22,75.941246,22.742245,Indore,MadhyaPradesh,M,20,M22-,vivo,S12
-3458309349430115177,14742,2016-05-03 14:32:13,75.874634,22.74489,Indore,MadhyaPradesh,M,28,M27-28,Samsung,Galaxy Note 4
-3455571990331864557,1104601,2016-05-01 23:34:54,77.94957,21.959213,Betul,MadhyaPradesh,M,32,M32-38,Huawei,Ascend P6
-3451787762860180480,626918,2016-05-07 09:17:12,74.963799,24.537876,Nimach,MadhyaPradesh,M,28,M27-28,Meizu,MX5
-3448880789268196230,466815,2016-05-03 17:05:26,93.762604,26.009851,Dimapur,Nagaland,M,20,M22-,Huawei,C8813
-3448550505996958665,30059,2016-05-06 00:22:49,79.598511,29.247387,Haldwani,Uttaranchal,M,22,M22-,Samsung,Galaxy S4
-3446128199035357150,14808,2016-05-03 14:13:11,75.905464,22.815079,Indore,MadhyaPradesh,M,23,M23-26,HTC,One
-3441814767132087939,28569,2016-05-05 23:48:18,78.977478,29.289368,Kashipur,Uttaranchal,M,32,M32-38,先锋,K68w
-3438481244971388953,196558,2016-05-05 08:32:11,78.797691,23.880058,Sagar,MadhyaPradesh,F,63,F43+,Huawei,G620-L75
-3435416468592086483,306407,2016-05-05 12:54:30,78.328766,22.10915,Sarni,MadhyaPradesh,F,26,F24-26,Xiaomi,MI 2A
-3430716131237020181,13515,2016-05-04 13:35:09,75.873161,22.741514,Indore,MadhyaPradesh,M,22,M22-,vivo,Xperia SL
-3423700025331020709,151144,2016-05-03 13:48:14,75.865952,23.272726,Ujjain,MadhyaPradesh,F,23,F23-,Huawei,荣耀6 Plus
-3423609838801478355,13978,2016-05-06 13:33:58,75.937744,22.734785,Indore,MadhyaPradesh,F,27,F27-28,OPPO,R3
-3419759584302765406,2677532,2016-05-01 20:20:42,77.130066,23.262993,Sehore,MadhyaPradesh,M,20,M22-,Samsung,VIBE X2
-3410956789058821268,10134,2016-05-01 11:11:53,75.934189,22.74584,Indore,MadhyaPradesh,F,21,F23-,Xiaomi,note顶配版
-3398113093164587513,11387,2016-05-01 12:01:48,75.872749,22.763617,Indore,MadhyaPradesh,M,30,M29-31,OPPO,R831S
-3396696812092546455,52198,2016-05-05 17:54:30,81.441452,23.323757,Shahdol,MadhyaPradesh,M,41,M39+,Huawei,Mate 7
-3386558976713399154,112105,2016-05-03 19:33:47,78.918381,24.757046,Tikamgarh,MadhyaPradesh,F,44,F43+,Samsung,Galaxy S5
-3385569883290555652,56483,2016-05-01 20:11:33,82.053612,19.121408,Jagdalpur,Chhattisgarh,M,34,M32-38,Xiaomi,MI 4
-3375800568959362987,442951,2016-05-01 11:38:27,75.049721,23.365904,Ratlam,MadhyaPradesh,M,19,M22-,Samsung,乐檬K3 Note
-3370195104194678708,48923,2016-05-06 15:05:53,78.289314,24.228334,BinaEtawa,MadhyaPradesh,M,21,M22-,Xiaomi,MI 3
-3361581997789118987,1394857,2016-05-07 19:46:40,76.7584,25.7045,Sheopur,MadhyaPradesh,M,22,M22-,vivo,Xplay
-3353613389340803471,107930,2016-05-02 21:54:54,78.543892,26.517996,Gohad,MadhyaPradesh,F,66,F43+,Xiaomi,MI 4
-3351044937394558164,1360680,2016-05-07 07:34:20,81.378204,23.337889,Shahdol,MadhyaPradesh,M,42,M39+,Samsung,Galaxy Note 3
-3344966791617743974,1766095,2016-05-04 07:58:00,75.512894,23.475002,Nagda,MadhyaPradesh,M,30,M29-31,Samsung,Galaxy S4
-3342122680598475104,82832,2016-05-02 07:48:02,78.472824,25.762686,Datia,MadhyaPradesh,M,29,M29-31,HTC,One
-3331087343814872319,502906,2016-05-04 15:12:09,81.581009,21.243183,Charoda,Chhattisgarh,M,26,M23-26,Coolpad,8750
-3322085153776749899,273516,2016-05-02 09:29:21,78.420235,25.990908,Dabra,MadhyaPradesh,M,32,M32-38,OPPO,R821T
-3319031798930664821,96366,2016-05-02 12:20:19,82.435181,23.243944,Chirmiri,Chhattisgarh,F,22,F23-,Samsung,Galaxy S3
-3315486580351574251,206784,2016-05-01 17:08:01,76.301491,23.495483,Shajapur,MadhyaPradesh,M,25,M23-26,Xiaomi,红米Note3
-3307020391153256173,11836,2016-05-03 12:01:10,75.901344,22.791801,Indore,MadhyaPradesh,M,23,M23-26,Samsung,Galaxy S5
-3302292269770599874,388403,2016-05-05 21:55:17,78.317642,22.05949,Sarni,MadhyaPradesh,M,27,M27-28,vivo,X5Pro
-3291829073099185921,640288,2016-05-02 18:42:32,75.204369,33.014721,Udhampur,JammuandKashmir,M,42,M39+,OPPO,R1C
-3290017544157521344,437349,2016-05-03 07:38:46,81.338821,24.61322,Rewa,MadhyaPradesh,M,45,M39+,Huawei,G610T
-3288092338841687603,14411,2016-05-01 14:08:59,75.959938,22.752878,Indore,MadhyaPradesh,F,26,F24-26,Samsung,S696
-3284199999970652724,25114,2016-05-04 21:37:22,74.4487,34.22361,Baramula,JammuandKashmir,F,57,F43+,Xiaomi,V185
-3282480395441346852,171871,2016-05-01 10:24:12,75.132675,23.677355,Jaora,MadhyaPradesh,M,25,M23-26,Xiaomi,红米Note3
-3276807694180754758,14215,2016-05-07 13:52:44,75.952858,22.780909,Indore,MadhyaPradesh,M,26,M23-26,Samsung,Galaxy S3
-3269664694077330171,10729,2016-05-05 11:01:26,75.945015,22.758402,Indore,MadhyaPradesh,M,19,M22-,Coolpad,大神F1
-3264960457278760262,20985,2016-05-06 18:25:44,81.956543,24.518908,Sidhi,MadhyaPradesh,M,54,M39+,Coolpad,8295
-3250255595071349161,12095,2016-05-04 12:01:34,75.883812,22.781681,Indore,MadhyaPradesh,M,21,M22-,中国移动,A1
-3248247230256494374,11957,2016-05-04 12:41:40,75.916626,22.817316,Indore,MadhyaPradesh,F,18,F23-,Meizu,MX4 Pro
-3245865627103746586,265193,2016-05-06 22:15:29,75.816475,22.621805,Mau,MadhyaPradesh,M,25,M23-26,Samsung,黄金斗士A8
-3226587119532232016,46373,2016-05-07 13:26:30,81.113197,21.114578,Rajnandgaon,Chhattisgarh,M,28,M27-28,Meizu,魅蓝2
-3224141544801153983,14315,2016-05-01 14:04:37,75.930458,22.746355,Indore,MadhyaPradesh,F,46,F43+,Samsung,Galaxy Win
-3222935620249262308,162267,2016-05-05 20:59:58,76.739059,25.762686,Sheopur,MadhyaPradesh,F,21,F23-,Samsung,Galaxy Trend 2
-3222728542681547949,368434,2016-05-02 08:00:01,80.474449,23.862017,Murwara,MadhyaPradesh,M,15,M22-,Coolpad,7295C
-3219162051528493434,14151,2016-05-07 13:00:42,75.873016,22.78788,Indore,MadhyaPradesh,F,36,F33-42,Meizu,魅蓝NOTE
-3218361867368119362,2371009,2016-05-04 16:25:42,78.231865,26.316439,Gwalior,MadhyaPradesh,M,34,M32-38,vivo,X5M
-3212297494157107440,252351,2016-05-03 13:25:09,76.357376,23.523506,Shajapur,MadhyaPradesh,M,41,M39+,Samsung,Galaxy Note 2
-3210031355879259729,124349,2016-05-02 06:58:43,82.420547,23.278862,Chirmiri,Chhattisgarh,M,44,M39+,Xiaomi,W800
-3207263435077274130,512692,2016-05-04 18:04:05,81.5755,20.778234,Dhamtari,Chhattisgarh,M,26,M23-26,vivo,Xperia Z2
-3202285010908915105,413580,2016-05-07 00:34:18,77.272888,24.533548,Raghogarh,MadhyaPradesh,M,56,M39+,Samsung,Galaxy S3
-3192274421350665311,42675,2016-05-07 11:33:06,75.306236,22.627726,Dhar,MadhyaPradesh,F,54,F43+,Samsung,Galaxy Alpha
-3188049036922581785,207753,2016-05-07 17:36:06,78.058022,30.355078,DehraDunCantonment,Uttaranchal,M,28,M27-28,vivo,X6 Plus D
-3180825006559108793,14056,2016-05-06 13:11:05,75.898209,22.776749,Indore,MadhyaPradesh,M,31,M29-31,Huawei,Ascend P6
-3178592277269367190,541948,2016-05-05 04:26:07,80.90316,24.655268,Satna,MadhyaPradesh,M,46,M39+,Xiaomi,E6
-3177871173025653842,116688,2016-05-02 21:11:20,81.30275,24.581945,Rewa,MadhyaPradesh,M,20,M22-,HTC,T329t
-3177523766858438171,13647,2016-05-04 12:59:26,75.882973,22.802452,Indore,MadhyaPradesh,M,29,M29-31,Huawei,U9508
-3175992055583528316,1006999,2016-05-03 08:52:42,77.783463,24.609634,Ashoknagar,MadhyaPradesh,F,28,F27-28,Xiaomi,MI 2S
-3172902099218768159,330771,2016-05-04 08:16:18,79.486351,23.875238,Damoh,MadhyaPradesh,M,36,M32-38,Huawei,荣耀6 plus
-3171457840210145658,48621,2016-05-04 15:38:49,75.161171,33.801716,Anantnag,JammuandKashmir,M,23,M23-26,梦米,P6
-3167766385273854685,13944,2016-05-06 13:27:39,75.895432,22.779928,Indore,MadhyaPradesh,M,28,M27-28,Xiaomi,MI 3
-3166712825192649371,434742,2016-05-06 23:10:43,81.56456,21.271559,Charoda,Chhattisgarh,F,37,F33-42,HTC,Desire 820
-3158861232250568149,812960,2016-05-01 10:20:23,75.68145,21.845999,Khargone,MadhyaPradesh,M,56,M39+,Huawei,荣耀3C
-3152546722825382567,12319,2016-05-05 12:19:54,75.935699,22.758121,Indore,MadhyaPradesh,M,37,M32-38,Huawei,荣耀6
-3148792732544755916,3248948,2016-05-05 21:05:23,75.154663,24.147907,Mandsaur,MadhyaPradesh,F,25,F24-26,Samsung,Galaxy S3
-3136531935154354961,70309,2016-05-07 00:37:39,81.298012,21.265924,Durg,Chhattisgarh,F,35,F33-42,Samsung,Galaxy Note 2
-3128711825181303556,608284,2016-05-04 16:19:04,75.943436,22.760876,Indore,MadhyaPradesh,M,45,M39+,vivo,S9
-3126892725658770411,232927,2016-05-01 19:04:39,78.048409,30.398396,DehraDunCantonment,Uttaranchal,F,31,F29-32,Huawei,G610T
-3124783232454225051,12459,2016-05-06 12:44:30,75.918602,22.802599,Indore,MadhyaPradesh,M,25,M23-26,Huawei,Mate 7
-3123462383964779397,124900,2016-05-05 07:18:21,78.844704,24.773802,Tikamgarh,MadhyaPradesh,M,44,M39+,Coolpad,9190l
-3119127913910646290,1368684,2016-05-04 12:49:03,80.893318,24.670261,Satna,MadhyaPradesh,M,26,M23-26,LG,Optimus G Pro 2
-3117154729242864429,401275,2016-05-04 01:38:38,78.52449,26.4599,Gohad,MadhyaPradesh,M,31,M29-31,Samsung,B9388
-3112190755497113033,1879659,2016-05-01 06:12:52,75.190971,23.73443,Jaora,MadhyaPradesh,M,29,M29-31,酷比魔方,U59GT
-3111467293777714722,386955,2016-05-07 20:32:57,77.810745,24.665508,Ashoknagar,MadhyaPradesh,M,28,M27-28,Huawei,Mate 7
-3110231282389966630,12136,2016-05-04 12:32:45,75.951653,22.731487,Indore,MadhyaPradesh,F,28,F27-28,vivo,Xplay
-3099925439027611584,180916,2016-05-01 17:43:38,73.817802,15.468947,Mormugao,Goa,M,27,M27-28,Meizu,魅蓝NOTE
-3093348120092772000,13229,2016-05-03 13:47:43,75.901047,22.798941,Indore,MadhyaPradesh,M,25,M23-26,OPPO,R819T
-3091666232551252330,12335,2016-05-05 12:28:17,75.880081,22.815426,Indore,MadhyaPradesh,M,31,M29-31,OPPO,N1T
-3090965534270038142,13036,2016-05-02 13:51:50,75.881561,22.736353,Indore,MadhyaPradesh,F,21,F23-,Xiaomi,MI 2S
-3090345810632404328,71043,2016-05-02 02:46:31,82.45369,23.249437,Chirmiri,Chhattisgarh,M,37,M32-38,vivo,Y15
-3085709404550624572,13839,2016-05-05 13:30:00,75.911659,22.755074,Indore,MadhyaPradesh,F,24,F24-26,Huawei,荣耀6
-3085111421016122747,41997,2016-05-04 11:39:03,77.797455,22.844503,Hoshangabad,MadhyaPradesh,F,26,F24-26,Xiaomi,红米2A
-3072837350664925091,281972,2016-05-02 15:08:22,80.254723,21.825932,Balaghat,MadhyaPradesh,M,32,M32-38,Xiaomi,红米note
-3072418540042369231,11735,2016-05-03 12:32:20,75.953667,22.741652,Indore,MadhyaPradesh,M,31,M29-31,vivo,Xplay3S
-3057793520552211937,13171,2016-05-02 13:07:05,75.9254,22.787794,Indore,MadhyaPradesh,M,44,M39+,富可视,M2
-3055210000050881172,11007,2016-05-06 11:38:11,75.890373,22.751774,Indore,MadhyaPradesh,F,30,F29-32,Xiaomi,MI 2
-3053432745680634322,46086,2016-05-06 13:11:00,75.827042,22.589609,Mau,MadhyaPradesh,F,36,F33-42,Xiaomi,红米Note3
-3045128920307519386,14097,2016-05-06 13:37:23,75.879303,22.754114,Indore,MadhyaPradesh,M,29,M29-31,leEco,超级手机1s
-3042805515330166506,36055,2016-05-01 07:59:19,77.935638,21.973534,Betul,MadhyaPradesh,M,37,M32-38,Huawei,荣耀畅玩4X
-3041020980021793758,367190,2016-05-02 07:10:13,77.78257,24.635572,Ashoknagar,MadhyaPradesh,F,28,F27-28,leEco,超级手机1 Pro
-3035586954300830355,92557,2016-05-02 16:25:03,78.030449,30.381468,DehraDunCantonment,Uttaranchal,M,38,M32-38,奇酷,旗舰版
-3028454018276040892,912502,2016-05-06 21:20:18,83.212036,23.220882,Ambikapur,Chhattisgarh,F,27,F27-28,Huawei,荣耀3X畅玩版
-3023667181932764821,10870,2016-05-05 11:35:47,75.92218,22.771149,Indore,MadhyaPradesh,M,41,M39+,Xiaomi,MI One Plus
-2999889802768560443,12299,2016-05-05 12:33:49,75.923904,22.791672,Indore,MadhyaPradesh,M,34,M32-38,Samsung,S60t
-2999182861864230312,947858,2016-05-01 07:35:21,94.208885,25.721245,Kohima,Nagaland,M,28,M27-28,Xiaomi,MI 2S
-2996176426720551502,47527,2016-05-05 14:08:22,78.240578,26.315773,Gwalior,MadhyaPradesh,M,29,M29-31,Huawei,Ascend P7
-2995507760806350372,60198,2016-05-07 21:30:25,78.090988,30.434366,DehraDun,Uttaranchal,M,29,M29-31,OPPO,R7 Plus
-2991549937379481597,11267,2016-05-07 11:04:55,75.926445,22.746317,Indore,MadhyaPradesh,F,56,F43+,Xiaomi,MI 4
-2990003174682349999,92224,2016-05-06 10:32:39,78.865189,26.598267,Bhind,MadhyaPradesh,M,46,M39+,Huawei,Ascend P7
-2989910774237641500,203065,2016-05-07 13:28:53,82.482506,23.257254,Chirmiri,Chhattisgarh,F,36,F33-42,Xiaomi,MI 3
-2989626784538928282,120257,2016-05-02 00:01:51,78.057823,26.542484,Morena,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy S6 Edge+
-2982798867170647395,12878,2016-05-01 13:11:59,75.880257,22.805828,Indore,MadhyaPradesh,F,23,F23-,Coolpad,5200S
-2968686737406721817,1086857,2016-05-07 10:01:41,78.884064,24.765753,Tikamgarh,MadhyaPradesh,M,27,M27-28,vivo,Xperia S
-2967914952461187210,12692,2016-05-07 12:55:02,75.914665,22.732552,Indore,MadhyaPradesh,M,27,M27-28,Huawei,荣耀3C
-2960359001686553655,801872,2016-05-04 20:59:04,94.281898,26.141354,Wokha,Nagaland,M,33,M32-38,Coolpad,7620l
-2959188843577548102,39812,2016-05-02 10:04:13,83.435791,21.990528,Raigarh,Chhattisgarh,M,32,M32-38,联想 ,G717C
-2958004431848891001,11581,2016-05-02 12:47:35,75.878288,22.811867,Indore,MadhyaPradesh,M,36,M32-38,vivo,Y18L
-2934106781105062657,11529,2016-05-02 12:28:26,75.946716,22.80118,Indore,MadhyaPradesh,F,56,F43+,Samsung,乐檬K3
